-1.254310739463484689e-02,3.220618305001983761e-01
-1.254310739463484689e-02,2.397381511886959304e-01
-1.254310739463484689e-02,1.253852961821344536e-01
-1.254310739463484689e-02,7.809686574907681589e-02
-1.254310739463484689e-02,7.809686574907681589e-02
-1.254310739463484689e-02,7.809686574907681589e-02
-1.254310739463484689e-02,7.809686574907681589e-02
-1.254310739463484689e-02,5.827509384441664081e-02
-1.254310739463484689e-02,-0.000000000000000000e+00
-1.254310739463484689e-02,-1.802270577105014315e-01
-1.254310739463484689e-02,0.000000000000000000e+00
-1.254310739463484689e-02,-4.104586931974242292e-01
-1.254310739463484689e-02,1.864680928983428534e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
-1.254310739463484689e-02,2.320932645649586429e-02
